cv_id,model,auc,precision,recall,f1,accuracy,ece
43,mediphi_4b_paper_cal,0.8723592696127334,0.758198078834051,0.760970744680851,0.759581881533101,0.8013708019191227,0.012321807698736035
43,modernbert,0.8980276994029449,0.8017035775127769,0.7822473404255319,0.7918559650008413,0.8304318026045237,0.034151802033864594
43,modernbert_cal,0.897224073026319,0.8139452152258982,0.7606382978723404,0.7863894139886578,0.82960932145305,0.008959805707355007
43,phi4_14b_paper,0.8756242586443925,0.7852202402621041,0.7170877659574468,0.749609035621199,0.8024674434544208,0.0391614204796617
43,phi4_14b_paper_cal,0.8752901057874127,0.7534643893006767,0.7772606382978723,0.7651775486827033,0.8032899246058944,0.014376049230098402
43,pubmedbert,0.8882815485584821,0.8145985401459854,0.7420212765957447,0.7766179540709812,0.823989033584647,0.05920457373883237
43,pubmedbert_cal,0.8880420813915401,0.7818651177799291,0.8055186170212766,0.793515637792697,0.8271418779986291,0.010205405089295842
43,qwen4b_paper,0.8741997469464834,0.7558561530847905,0.7616356382978723,0.7587348898824309,0.8002741603838245,0.03347316356142762
43,qwen4b_paper_cal,0.8732489351155647,0.7479045776918117,0.7712765957446809,0.7594108019639935,0.798492117888965,0.00731642968250117
43,qwen4b_r128,0.8944430201524649,0.7769206043072967,0.8035239361702128,0.7899983657460369,0.8238519533927348,0.05323333502791235
43,qwen4b_r128_cal,0.8942127423829588,0.7908783783783784,0.7782579787234043,0.7845174262734584,0.8237148732008225,0.013007314352928446
43,qwen4b_r64,0.8866717367325263,0.764299182903834,0.8085106382978723,0.78578352180937,0.8182316655243317,0.05486707700467408
43,qwen4b_r64_cal,0.8863467732729825,0.7855462184873949,0.7769281914893617,0.7812134380745446,0.8205620287868403,0.012890134468119431
43,qwen9b_paper,0.8669035980252023,0.7776957163958641,0.7001329787234043,0.7368789363191043,0.7938313913639479,0.03676291508807572
43,qwen9b_paper_cal,0.8659228915722447,0.7534246575342466,0.7496675531914894,0.7515414097650391,0.7956134338588075,0.015294272877664248
43,qwen9b_r128,0.8813085019529601,0.7477987421383647,0.7905585106382979,0.768584356819651,0.8037011651816313,0.04694737145845252
43,qwen9b_r128_cal,0.8810024601218924,0.7697547683923706,0.7513297872340425,0.7604306864064603,0.8047978067169294,0.016827449556999285
43,qwen9b_r64,0.8831373471380571,0.7626735550532774,0.7852393617021277,0.7737919737919738,0.810692254969157,0.03065545278353988
